Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemod/Add,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,total_sqft,YearsSinceRemod,Age
1934,20,RL,68.0,7942,1,4,4,Inside,3,NAmes,1Fam,1Story,6,7,1953,1953,Hip,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,1.0,3.0,85.0,5.0,955.0,0.0,1040.0,3,1,1040,0,0,1040,0.0,1.0,1,0,3,1,3,6,8,0,Attchd,1953.0,3.0,1.0,293.0,3.0,3.0,3,0,0,0,0,0,0,0,6,2007,136000,2080.0,57,57
997,60,RL,69.0,15038,3,4,4,Corner,3,Gilbert,1Fam,2Story,6,5,1996,1996,Gable,HdBoard,HdBoard,None,0.0,3,3,PConc,4.0,3.0,1.0,3.0,138.0,1.0,0.0,778.0,916.0,4,1,916,720,0,1636,0.0,0.0,2,1,3,1,3,7,8,1,Attchd,1996.0,3.0,2.0,386.0,3.0,3.0,3,168,84,0,0,0,0,0,11,2008,173000,2552.0,14,14
64,60,RL,92.0,11764,2,4,4,CulDSac,3,NoRidge,1Fam,2Story,8,7,1999,2007,Gable,VinylSd,VinylSd,BrkFace,348.0,4,3,PConc,4.0,3.0,1.0,6.0,524.0,1.0,0.0,628.0,1152.0,5,1,1164,1106,0,2270,0.0,0.0,2,1,4,1,4,9,8,1,Attchd,1999.0,3.0,3.0,671.0,3.0,3.0,3,132,57,0,0,0,0,0,4,2010,290000,3422.0,3,11
1799,60,FV,75.0,9000,1,4,4,Inside,3,Somerst,1Fam,2Story,8,5,2007,2007,Gable,CemntBd,CmentBd,None,0.0,4,3,PConc,4.0,3.0,3.0,6.0,64.0,1.0,0.0,1120.0,1184.0,5,1,1184,1426,0,2610,0.0,0.0,2,1,4,1,5,11,8,1,BuiltIn,2007.0,3.0,2.0,550.0,3.0,3.0,3,208,364,0,0,0,0,0,8,2007,303477,3794.0,3,3
230,20,RL,69.0,20062,2,1,4,Inside,2,ClearCr,1Fam,1Story,7,7,1977,2001,Hip,Wd Sdng,Wd Sdng,None,0.0,4,4,CBlock,4.0,3.0,4.0,5.0,1092.0,1.0,0.0,328.0,1420.0,4,1,1483,0,0,1483,1.0,0.0,1,1,1,1,3,4,8,2,Attchd,1977.0,2.0,2.0,690.0,3.0,3.0,3,496,0,0,0,0,0,0,4,2010,270000,2903.0,9,33
1295,50,RM,81.0,7308,1,4,4,Corner,3,OldTown,1Fam,1.5Fin,5,5,1920,1950,Gable,WdShing,Wd Shng,None,0.0,2,2,BrkTil,3.0,3.0,1.0,3.0,360.0,1.0,0.0,576.0,936.0,4,0,960,780,0,1740,0.0,0.0,1,0,2,1,5,6,8,1,Detchd,1920.0,1.0,1.0,225.0,2.0,2.0,1,0,0,236,0,0,0,0,6,2008,122250,2676.0,60,90
638,20,RL,70.0,8750,1,4,4,Inside,3,NAmes,1Fam,1Story,5,5,1955,1955,Gable,AsbShng,AsbShng,None,0.0,3,3,CBlock,3.0,3.0,1.0,3.0,172.0,2.0,483.0,727.0,1382.0,4,1,1382,0,0,1382,0.0,1.0,1,0,3,1,4,6,8,0,Attchd,1955.0,1.0,1.0,350.0,3.0,3.0,3,280,0,0,0,0,0,0,7,2009,153000,2764.0,55,55
2278,20,RL,70.0,8402,1,4,4,Inside,3,Mitchel,1Fam,1Story,5,5,2007,2007,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,1.0,5.0,206.0,1.0,0.0,914.0,1120.0,5,1,1120,0,0,1120,0.0,0.0,1,0,3,1,3,6,8,0,Attchd,2005.0,0.0,0.0,0.0,0.0,0.0,3,0,30,0,0,0,0,0,12,2007,147000,2240.0,3,3
2202,70,RL,63.0,4000,1,4,4,Inside,3,Crawfor,1Fam,2Story,7,8,1930,1995,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4.0,3.0,1.0,6.0,246.0,1.0,0.0,285.0,531.0,3,1,567,531,0,1098,1.0,0.0,1,0,2,1,3,5,8,1,Detchd,1930.0,1.0,1.0,216.0,3.0,3.0,3,0,0,0,0,0,0,0,6,2007,148500,1629.0,15,80
2833,160,RM,32.0,3363,1,4,4,Inside,3,Edwards,TwnhsE,2Story,7,5,2004,2004,Gable,VinylSd,VinylSd,Stone,117.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,976.0,976.0,5,1,976,732,0,1708,0.0,0.0,2,0,3,1,4,7,4,0,Detchd,2004.0,1.0,2.0,380.0,3.0,3.0,3,0,40,0,0,0,0,0,4,2006,130000,2684.0,6,6
1707,20,RL,94.0,13615,2,2,4,Corner,2,NridgHt,1Fam,1Story,9,5,2006,2006,Hip,MetalSd,MetalSd,Stone,510.0,5,3,PConc,5.0,3.0,4.0,1.0,0.0,1.0,0.0,1802.0,1802.0,5,1,1802,0,0,1802,0.0,0.0,2,1,3,1,5,7,8,1,Attchd,2006.0,3.0,3.0,843.0,3.0,3.0,3,158,105,0,0,0,0,0,6,2007,372000,3604.0,4,4
2428,120,RL,43.0,3013,1,4,4,Inside,3,Blmngtn,TwnhsE,1Story,7,5,2005,2005,Gable,VinylSd,VinylSd,BrkFace,145.0,4,3,PConc,4.0,3.0,4.0,6.0,16.0,1.0,0.0,1346.0,1362.0,5,1,1506,0,0,1506,0.0,0.0,2,0,2,1,4,6,8,1,Attchd,2005.0,3.0,2.0,440.0,3.0,3.0,3,142,20,0,0,0,0,0,4,2006,213490,2868.0,5,5
242,20,RL,44.0,17485,3,4,4,Inside,3,Edwards,1Fam,1Story,7,5,2009,2010,Gable,VinylSd,VinylSd,Stone,96.0,4,3,PConc,4.0,3.0,4.0,6.0,1346.0,1.0,0.0,162.0,1508.0,5,1,1508,0,0,1508,1.0,0.0,1,0,1,1,4,5,8,2,Attchd,2009.0,2.0,2.0,572.0,3.0,3.0,3,0,0,0,0,0,0,0,1,2010,308030,3016.0,0,1
1564,20,RL,69.0,23730,3,4,4,Inside,3,Mitchel,1Fam,1Story,7,5,1996,1997,Gable,MetalSd,MetalSd,BrkFace,668.0,4,3,PConc,5.0,3.0,2.0,6.0,700.0,1.0,0.0,1140.0,1840.0,5,1,2032,0,0,2032,1.0,0.0,3,0,3,1,4,7,8,0,Attchd,1996.0,3.0,3.0,786.0,3.0,3.0,3,0,46,192,0,0,0,0,9,2008,300000,3872.0,13,14
2613,20,RL,79.0,8910,1,4,4,Corner,3,NAmes,1Fam,1Story,6,6,1959,1959,Hip,BrkFace,BrkFace,None,0.0,3,3,CBlock,3.0,3.0,2.0,5.0,655.0,1.0,0.0,0.0,655.0,5,1,1194,0,0,1194,0.0,1.0,1,0,3,1,3,6,8,1,BuiltIn,1954.0,3.0,2.0,539.0,3.0,3.0,3,0,0,192,0,0,0,0,7,2006,159500,1849.0,51,51
2832,160,RM,24.0,2522,1,4,4,Inside,3,Edwards,Twnhs,2Story,7,5,2004,2004,Gable,VinylSd,VinylSd,Stone,50.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,970.0,970.0,5,1,970,739,0,1709,0.0,0.0,2,0,3,1,4,7,4,0,Detchd,2004.0,1.0,2.0,380.0,3.0,3.0,3,0,40,0,0,0,0,0,4,2006,137500,2679.0,6,6
2459,20,RL,73.0,8688,1,4,4,Inside,3,Somerst,1Fam,1Story,7,5,2005,2005,Gable,VinylSd,VinylSd,BrkFace,228.0,4,3,PConc,4.0,3.0,3.0,1.0,0.0,1.0,0.0,1616.0,1616.0,5,1,1616,0,0,1616,0.0,0.0,2,0,3,1,4,7,8,0,Attchd,2005.0,2.0,3.0,834.0,3.0,3.0,3,208,59,0,0,0,0,0,4,2006,232000,3232.0,5,5
1360,30,RM,69.0,6291,2,4,4,Inside,3,IDOTRR,1Fam,1Story,6,6,1930,1950,Gable,Stucco,Wd Shng,None,0.0,4,4,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,768.0,768.0,3,1,768,0,0,768,0.0,0.0,1,0,1,1,3,4,8,0,Detchd,1930.0,1.0,2.0,440.0,3.0,3.0,1,0,0,84,0,0,0,0,7,2008,93850,1536.0,60,80
2723,30,RL,69.0,17529,1,4,4,Inside,3,Sawyer,1Fam,1Story,5,5,1924,1950,Gable,BrkFace,Wd Sdng,Stone,65.0,3,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,872.0,872.0,2,0,872,0,0,872,0.0,0.0,1,0,2,1,2,5,5,1,Detchd,1924.0,1.0,1.0,322.0,2.0,2.0,1,0,0,116,0,0,0,0,4,2006,105000,1744.0,60,86
1350,30,RM,60.0,6324,2,4,4,Inside,3,BrkSide,1Fam,1Story,4,6,1927,1950,Gable,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,520.0,520.0,2,0,520,0,0,520,0.0,0.0,1,0,1,1,2,4,8,0,Detchd,1920.0,1.0,1.0,240.0,2.0,3.0,3,49,0,87,0,0,0,0,5,2008,68500,1040.0,60,83
136,90,RL,80.0,11600,1,4,4,Corner,3,NAmes,Duplex,2Story,5,5,1960,1960,Gable,MetalSd,MetalSd,BrkFace,361.0,3,3,CBlock,3.0,3.0,1.0,3.0,443.0,1.0,0.0,662.0,1105.0,3,1,1105,1169,0,2274,0.0,0.0,2,0,5,2,3,12,8,0,Detchd,1960.0,1.0,2.0,480.0,3.0,3.0,3,0,0,0,0,0,0,0,1,2010,154300,3379.0,50,50
2235,50,RM,50.0,7288,1,4,4,Inside,3,IDOTRR,1Fam,1.5Fin,5,7,1925,2003,Gable,VinylSd,VinylSd,None,0.0,4,4,BrkTil,3.0,1.0,1.0,1.0,0.0,1.0,0.0,936.0,936.0,5,1,936,665,0,1601,0.0,0.0,2,0,3,1,3,6,8,0,Attchd,2005.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,176,0,0,0,9,2007,129850,2537.0,7,85
1993,70,RM,35.0,4571,1,4,4,Inside,3,OldTown,1Fam,2Story,5,7,1910,1950,Gable,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,3.0,1.0,4.0,168.0,1.0,0.0,448.0,616.0,5,1,616,616,0,1232,0.0,0.0,1,0,3,1,3,6,8,0,Detchd,1920.0,1.0,2.0,480.0,2.0,2.0,3,280,0,143,0,0,0,0,6,2007,114000,1848.0,60,100
367,20,RL,63.0,17423,2,4,4,CulDSac,3,StoneBr,1Fam,1Story,9,5,2008,2009,Hip,VinylSd,VinylSd,Stone,748.0,5,3,PConc,5.0,3.0,1.0,6.0,1904.0,1.0,0.0,312.0,2216.0,5,1,2234,0,0,2234,1.0,0.0,2,0,1,1,5,9,8,1,Attchd,2009.0,3.0,3.0,1166.0,3.0,3.0,3,0,60,0,0,0,0,0,7,2009,501837,4450.0,1,2
1309,50,RM,100.0,12665,2,4,4,Inside,3,OldTown,1Fam,1.5Fin,5,8,1915,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,2.0,1.0,0.0,1.0,0.0,876.0,876.0,4,1,876,540,0,1416,0.0,0.0,1,1,4,1,3,7,8,1,Detchd,1949.0,1.0,3.0,720.0,3.0,3.0,3,418,0,194,0,0,0,0,6,2008,153900,2292.0,60,95
402,20,RL,60.0,9000,1,4,4,FR2,3,NAmes,1Fam,1Story,4,7,1971,2006,Gable,VinylSd,VinylSd,None,0.0,3,4,CBlock,3.0,3.0,1.0,5.0,240.0,1.0,0.0,624.0,864.0,4,1,864,0,0,864,0.0,0.0,1,0,3,1,3,5,8,0,Detchd,1986.0,1.0,2.0,576.0,3.0,3.0,3,200,0,0,0,0,0,0,7,2009,130000,1728.0,4,39
1592,120,RM,32.0,4500,1,4,4,FR2,3,Mitchel,TwnhsE,1Story,6,5,1997,1997,Hip,VinylSd,VinylSd,BrkFace,197.0,3,3,PConc,5.0,3.0,1.0,6.0,864.0,1.0,0.0,325.0,1189.0,5,1,1189,0,0,1189,1.0,0.0,2,0,2,1,3,4,8,0,Attchd,1997.0,2.0,2.0,392.0,3.0,3.0,3,0,122,0,0,0,0,0,4,2008,160500,2378.0,13,13
2409,120,RL,48.0,6373,1,4,4,Inside,3,NridgHt,TwnhsE,1Story,9,5,2006,2006,Hip,MetalSd,MetalSd,BrkFace,572.0,5,3,PConc,5.0,4.0,1.0,6.0,415.0,1.0,0.0,1251.0,1666.0,5,1,1666,0,0,1666,1.0,0.0,2,0,2,1,4,6,8,1,Attchd,2006.0,2.0,2.0,575.0,3.0,3.0,3,228,75,0,0,0,0,0,6,2006,310090,3332.0,4,4
539,20,RL,67.0,10083,1,4,4,Inside,3,SawyerW,1Fam,1Story,7,5,2003,2003,Gable,VinylSd,VinylSd,None,98.0,4,3,PConc,4.0,3.0,1.0,6.0,833.0,1.0,0.0,343.0,1176.0,5,1,1200,0,0,1200,1.0,0.0,2,0,2,1,4,5,8,0,Attchd,2003.0,2.0,2.0,555.0,3.0,3.0,3,0,41,0,0,0,0,0,8,2009,184900,2376.0,7,7
1940,20,RL,70.0,13300,1,4,4,Inside,3,NAmes,1Fam,1Story,5,7,1956,2000,Hip,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4.0,3.0,1.0,3.0,377.0,1.0,0.0,551.0,928.0,3,1,928,0,0,928,0.0,0.0,1,0,2,1,3,4,8,0,Attchd,1956.0,1.0,1.0,252.0,3.0,3.0,3,261,0,156,0,0,0,0,6,2007,132000,1856.0,10,54
588,20,RL,80.0,9600,1,4,4,Inside,3,NWAmes,1Fam,1Story,5,5,1969,1969,Gable,HdBoard,HdBoard,BrkFace,128.0,3,3,CBlock,4.0,3.0,2.0,5.0,553.0,3.0,147.0,588.0,1288.0,3,1,1336,0,0,1336,0.0,1.0,2,0,3,1,3,6,8,1,Attchd,1969.0,2.0,2.0,502.0,3.0,3.0,3,312,11,0,0,0,0,650,8,2009,163000,2624.0,41,41
96,160,FV,30.0,3215,1,4,4,Inside,3,Somerst,TwnhsE,2Story,7,5,2004,2004,Gable,MetalSd,MetalSd,BrkFace,120.0,4,3,PConc,4.0,3.0,3.0,6.0,280.0,1.0,0.0,320.0,600.0,5,1,600,600,0,1200,0.0,0.0,2,1,2,1,4,4,8,0,Detchd,2004.0,2.0,2.0,480.0,3.0,3.0,3,0,172,0,0,0,0,0,4,2010,155000,1800.0,6,6
1187,80,RL,69.0,11104,2,4,4,Inside,3,NWAmes,1Fam,SLvl,6,6,1969,1969,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,3.0,6.0,828.0,1.0,0.0,599.0,1427.0,4,1,1427,0,0,1427,0.0,1.0,2,0,4,1,3,7,8,0,Attchd,1969.0,2.0,2.0,516.0,3.0,3.0,3,0,0,0,0,216,0,0,5,2008,183000,2854.0,41,41
2154,60,RL,69.0,15295,4,4,4,Corner,3,CollgCr,1Fam,2Story,7,5,1996,2002,Gable,VinylSd,VinylSd,BrkFace,254.0,4,3,PConc,4.0,3.0,2.0,6.0,762.0,1.0,0.0,98.0,860.0,5,1,1212,780,0,1992,1.0,0.0,2,1,3,1,4,7,6,2,Attchd,1996.0,2.0,2.0,608.0,3.0,3.0,3,225,32,0,0,0,0,0,6,2007,211000,2852.0,8,14
550,60,RL,70.0,9109,1,4,4,Inside,3,SawyerW,1Fam,2Story,7,5,1994,1994,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,2.0,36.0,6.0,596.0,122.0,754.0,5,1,754,786,0,1540,1.0,0.0,2,1,3,1,4,6,8,0,Attchd,1994.0,2.0,2.0,495.0,3.0,3.0,3,140,32,0,0,0,0,0,10,2009,184000,2294.0,16,16
811,90,RL,64.0,7018,1,3,4,Inside,3,SawyerW,Duplex,1Story,5,5,1979,1979,Gable,HdBoard,HdBoard,None,0.0,3,3,Slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1535,0,0,1535,0.0,0.0,2,0,4,2,3,8,8,0,Attchd,1979.0,1.0,2.0,400.0,3.0,3.0,3,0,0,0,0,0,0,0,6,2009,118858,1535.0,31,31
124,80,RL,69.0,14112,2,4,4,Corner,3,NAmes,1Fam,SLvl,5,7,1964,1964,Hip,Wd Sdng,HdBoard,BrkFace,86.0,3,3,PConc,3.0,3.0,3.0,6.0,1014.0,1.0,0.0,138.0,1152.0,3,1,1152,0,0,1152,1.0,0.0,1,0,3,1,3,6,8,1,Attchd,1964.0,2.0,2.0,484.0,3.0,3.0,3,227,0,0,0,0,0,0,4,2010,180500,2304.0,46,46
1836,120,FV,80.0,3523,2,4,4,Inside,3,Somerst,TwnhsE,1Story,8,5,2006,2007,Gable,VinylSd,VinylSd,Stone,30.0,4,3,PConc,4.0,3.0,1.0,6.0,60.0,1.0,0.0,1081.0,1141.0,5,1,1151,0,0,1151,1.0,0.0,2,0,2,1,4,5,8,0,Attchd,2006.0,3.0,2.0,484.0,3.0,3.0,3,0,60,0,0,0,0,0,2,2007,166000,2292.0,3,4
779,80,RL,88.0,15312,1,4,4,Inside,3,Sawyer,1Fam,SLvl,6,5,1960,1960,Hip,Wd Sdng,Wd Sdng,BrkFace,54.0,3,3,CBlock,3.0,3.0,3.0,4.0,588.0,1.0,0.0,550.0,1138.0,5,1,1138,0,0,1138,0.0,1.0,1,0,3,1,3,6,8,1,Attchd,1960.0,2.0,2.0,480.0,3.0,3.0,3,0,0,0,0,140,0,0,3,2009,148000,2276.0,50,50
1886,20,RL,74.0,7450,2,4,4,Inside,3,NAmes,1Fam,1Story,5,5,1956,1956,Hip,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,1.0,3.0,438.0,2.0,206.0,250.0,894.0,4,1,1074,0,0,1074,0.0,0.0,1,0,2,1,4,6,7,1,Detchd,1966.0,1.0,2.0,396.0,3.0,3.0,3,0,72,0,0,0,0,0,1,2007,124000,1968.0,54,54
1724,120,RL,60.0,7313,1,4,4,Inside,3,NridgHt,TwnhsE,1Story,9,5,2005,2005,Hip,MetalSd,MetalSd,BrkFace,246.0,5,3,PConc,5.0,3.0,1.0,6.0,1153.0,1.0,0.0,408.0,1561.0,5,1,1561,0,0,1561,1.0,0.0,2,0,2,1,5,6,8,1,Attchd,2005.0,3.0,2.0,556.0,3.0,3.0,3,203,47,0,0,0,0,0,8,2007,277500,3122.0,5,5
2450,60,RL,83.0,10019,2,4,4,Inside,3,NoRidge,1Fam,2Story,8,5,1995,1995,Hip,VinylSd,VinylSd,BrkFace,397.0,4,3,PConc,4.0,3.0,1.0,5.0,527.0,1.0,0.0,815.0,1342.0,5,1,1358,1368,0,2726,0.0,0.0,2,1,4,1,4,9,8,1,Attchd,1995.0,2.0,3.0,725.0,3.0,3.0,3,307,169,168,0,0,0,0,6,2006,350000,4068.0,15,15
1013,20,RL,53.0,15401,2,2,4,CulDSac,3,StoneBr,1Fam,1Story,9,5,2004,2004,Hip,VinylSd,VinylSd,BrkFace,296.0,5,3,PConc,5.0,3.0,4.0,6.0,1337.0,1.0,0.0,547.0,1884.0,5,1,1884,0,0,1884,1.0,0.0,2,0,2,1,5,7,8,1,Attchd,2004.0,3.0,3.0,670.0,3.0,3.0,3,214,76,0,0,0,0,0,9,2008,387000,3768.0,6,6
2084,30,RL,58.0,9098,2,4,4,Inside,3,Edwards,1Fam,1Story,4,7,1920,2002,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,2.0,5.0,348.0,1.0,0.0,180.0,528.0,5,1,605,0,0,605,1.0,0.0,1,0,2,1,3,5,8,0,Attchd,2005.0,0.0,0.0,0.0,0.0,0.0,1,0,0,144,0,0,0,0,7,2007,86000,1133.0,8,90
1184,20,RL,103.0,16280,1,4,4,Inside,3,Veenker,1Fam,1Story,8,9,1976,2007,Gable,VinylSd,VinylSd,None,0.0,5,5,CBlock,4.0,5.0,2.0,6.0,1044.0,3.0,382.0,0.0,1426.0,5,1,1671,0,0,1671,1.0,0.0,3,0,3,1,5,6,8,1,Attchd,1976.0,2.0,2.0,550.0,3.0,3.0,3,280,90,0,0,0,0,0,5,2008,290000,3097.0,3,34
728,30,RL,72.0,9392,1,4,4,Corner,3,IDOTRR,1Fam,1Story,3,3,1900,1950,Mansard,AsbShng,AsbShng,None,0.0,3,2,CBlock,2.0,3.0,1.0,1.0,0.0,1.0,0.0,245.0,245.0,3,0,797,0,0,797,0.0,0.0,1,0,2,1,3,5,8,0,Attchd,2005.0,0.0,0.0,0.0,0.0,0.0,1,0,36,94,0,0,0,0,9,2009,44000,1042.0,60,110
950,60,RL,71.0,12209,2,4,4,CulDSac,3,Mitchel,1Fam,2Story,6,5,2001,2002,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,5.0,3.0,1.0,5.0,690.0,1.0,0.0,114.0,804.0,5,1,804,1157,0,1961,1.0,0.0,2,1,3,1,4,7,8,1,BuiltIn,2001.0,3.0,2.0,560.0,3.0,3.0,3,125,192,0,0,0,0,0,6,2009,215000,2765.0,8,9
2524,190,RL,79.0,13110,2,4,4,Corner,3,NWAmes,2fmCon,1Story,5,6,1972,1972,Gable,Plywood,Plywood,BrkFace,144.0,3,3,CBlock,4.0,3.0,1.0,6.0,962.0,1.0,0.0,191.0,1153.0,5,1,1193,0,0,1193,1.0,0.0,2,0,2,1,3,6,8,0,Attchd,1972.0,3.0,2.0,501.0,3.0,3.0,3,140,153,0,0,0,0,0,7,2006,146500,2346.0,38,38
2513,160,FV,69.0,2651,1,4,4,FR2,3,Somerst,Twnhs,2Story,7,5,2000,2000,Gable,MetalSd,MetalSd,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,641.0,1.0,0.0,32.0,673.0,5,1,673,709,0,1382,1.0,0.0,2,1,3,1,4,6,8,0,Detchd,2000.0,1.0,2.0,490.0,3.0,3.0,3,153,50,0,0,0,0,0,4,2006,165000,2055.0,10,10
2028,50,RM,60.0,8520,1,4,4,Inside,3,OldTown,1Fam,1.5Fin,6,7,1916,1950,Gable,Stucco,Stucco,None,0.0,3,4,BrkTil,3.0,3.0,1.0,3.0,168.0,2.0,546.0,0.0,714.0,3,0,1664,862,0,2526,0.0,0.0,2,0,5,1,4,10,8,1,Detchd,1916.0,1.0,1.0,216.0,3.0,3.0,3,88,15,0,0,0,0,0,8,2007,136000,3240.0,60,94
2309,20,RL,69.0,39384,2,1,4,CulDSac,1,NAmes,1Fam,1Story,6,6,1957,1957,Gable,Wd Sdng,Wd Sdng,Stone,902.0,3,3,CBlock,4.0,3.0,4.0,5.0,1110.0,1.0,0.0,595.0,1705.0,5,1,1390,0,0,1390,1.0,0.0,1,1,1,1,5,4,7,2,Attchd,1957.0,1.0,2.0,550.0,3.0,3.0,3,0,189,0,0,0,0,0,10,2006,252000,3095.0,53,53
51,160,RL,36.0,2628,1,4,4,Inside,3,NridgHt,Twnhs,2Story,7,5,2003,2003,Gable,VinylSd,Wd Shng,Stone,106.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,764.0,764.0,5,1,764,862,0,1626,0.0,0.0,2,1,2,1,4,6,8,0,BuiltIn,2003.0,2.0,2.0,474.0,3.0,3.0,3,0,27,0,0,0,0,0,6,2010,175500,2390.0,7,7
699,70,RM,57.0,6406,1,4,4,Inside,3,OldTown,1Fam,2Story,5,6,1939,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,1.0,5.0,421.0,1.0,0.0,269.0,690.0,3,1,868,690,0,1558,0.0,0.0,1,1,3,1,3,7,8,1,Detchd,1939.0,1.0,2.0,400.0,3.0,3.0,3,0,36,0,0,182,0,0,10,2009,150000,2248.0,60,71
1881,20,RL,69.0,12342,2,4,4,Inside,3,NAmes,1Fam,1Story,5,5,1960,1978,Hip,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,978.0,978.0,3,1,1422,0,0,1422,0.0,0.0,1,0,3,1,3,6,7,1,Attchd,1960.0,2.0,1.0,286.0,3.0,3.0,3,0,0,36,0,0,0,600,8,2007,139900,2400.0,32,50
1345,50,RM,52.0,6240,1,4,4,Inside,3,BrkSide,1Fam,1.5Fin,5,7,1930,1992,Gable,MetalSd,MetalSd,None,0.0,3,3,PConc,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1078.0,1078.0,3,1,1128,445,0,1573,0.0,0.0,2,0,3,1,3,8,8,1,Detchd,1930.0,1.0,2.0,360.0,3.0,3.0,2,0,0,0,0,0,0,0,6,2008,162900,2651.0,18,80
166,20,RL,87.0,10000,2,4,4,Corner,3,NAmes,1Fam,1Story,6,6,1962,1962,Hip,Wd Sdng,Wd Sdng,BrkFace,261.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1116.0,1116.0,3,1,1116,0,0,1116,0.0,0.0,1,1,3,1,3,5,8,0,Attchd,1962.0,1.0,2.0,440.0,3.0,3.0,3,0,0,0,0,385,0,0,2,2010,160000,2232.0,48,48
781,20,RL,69.0,9000,1,4,4,Corner,3,Sawyer,1Fam,1Story,2,2,1947,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,Slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,660,0,0,660,0.0,0.0,1,0,2,1,2,5,6,0,Attchd,2005.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,0,0,0,0,6,2009,63900,660.0,60,63
379,20,RL,80.0,11088,1,4,4,Inside,3,NWAmes,1Fam,1Story,6,5,1978,1998,Gable,HdBoard,HdBoard,BrkFace,144.0,3,3,PConc,3.0,3.0,1.0,5.0,832.0,1.0,0.0,308.0,1140.0,4,1,1707,0,0,1707,0.0,0.0,2,0,3,1,3,7,8,1,Attchd,1978.0,3.0,2.0,479.0,3.0,3.0,3,0,0,0,0,0,0,0,5,2009,184000,2847.0,12,32
2818,20,RL,134.0,17755,1,4,4,Inside,3,Edwards,1Fam,1Story,5,4,1959,1959,Gable,HdBoard,Plywood,BrkFace,132.0,3,3,CBlock,3.0,3.0,1.0,4.0,176.0,1.0,0.0,1290.0,1466.0,3,1,1466,0,0,1466,0.0,0.0,1,1,3,1,2,6,8,2,Attchd,1959.0,3.0,2.0,528.0,3.0,3.0,3,0,140,0,0,100,0,0,11,2006,149900,2932.0,51,51
1168,120,FV,69.0,4765,2,4,4,Inside,3,Somerst,TwnhsE,1Story,9,5,2000,2000,Hip,MetalSd,MetalSd,BrkFace,260.0,4,3,PConc,4.0,3.0,3.0,6.0,1027.0,1.0,0.0,587.0,1614.0,5,1,1638,0,0,1638,1.0,0.0,2,0,2,1,5,5,8,1,Attchd,2000.0,3.0,2.0,495.0,3.0,3.0,3,230,68,0,0,0,0,0,7,2008,300000,3252.0,10,10
